,character_list,dialogue_list,episode_code,word_count
7808,Katara, We'll miss you Dad.,311,4.0
7809,Sokka, Bye Dad. We won't be apart for too long this time. I promise.,311,13.0
7810,Aang, Thank you all for being so brave and so strong. I'm going to make this up to you. ,311,18.0
7811,Captain," Should we follow them, Princess? ",311,5.0
7812,Azula," No. They're too fast. It doesn't matter, they'll be back. ",311,10.0
7813,Aang, I know just the place for us to go where we'll be safe for a while. The Western Air Temple.,311,20.0
7814,Katara, This is humiliating.,312,3.0
7815,Sokka," Do you mean getting thoroughly spanked by the Fire Nation,  or having to walk all the way to the Western Air Temple?",312,22.0
7816,Katara,  Both.,312,1.0
7817,Aang," Sorry guys, but Appa  gets tired carrying all these people.",312,10.0
7818,Teo, I wonder how the rest of the troops are.,312,9.0
7819,Haru,"  They're probably on their way to a prison. Seems like my dad just got out, now he's going back in.",312,20.0
7820,The Duke, I miss Pipsqueak.,312,3.0
7821,Sokka, I miss not having blisters  on my feet.,312,8.0
7822,Toph," Hey, we're here. I can feel it.",312,7.0
7823,Katara," Uh, I think your feet need their eyes checked.",312,9.0
7824,Aang,"  No,  she's right,  we are here.",312,6.0
7825,Toph," Wow, ( it's amazing.(",312,4.0
7826,Iroh,  What a stunning view.,312,4.0
7827,Zuko, The only view I'm interested in seeing  is the Avatar in chains.,312,12.0
7828,Iroh,"  You know,  the Avatar hasn't been seen for a 100 years.  The chances of finding him here are very slim. ",312,20.0
7829,Zuko," First, we'll check each of the air temples.  Then we'll scour the world, searching even the most remote locations until we find him.",312,23.0
7830,Iroh,"  Prince Zuko, it's only been a week since your banishment.  You should take some time to heal and rest.",312,19.0
7831,Zuko,  What else would I expect to hear from the  man in the ?  The only way  to regain my honor is to find the Avatar. So I will.(. . ,312,29.0
7832,Teo, It's so different from the Northern Air Temple.  I wonder if there are any secret rooms.,312,16.0
7833,Haru,  Let's go check it out.,312,5.0
7834,Katara, You guys go...  I think we need to talk about some things.,312,12.0
7835,Haru," I'll race you, Duke.",312,4.0
7836,The Duke,"  I told you, it's "" Duke.""",312,6.0
7837,Aang, Why can't I go?,312,4.0
7838,Katara,"  We need to decide what we're gonna do now. And since you're the Avatar, maybe you should be a part of this.",312,22.0
7839,Aang," Fair enough. So, what's the new plan?",312,7.0
7840,Sokka," Well, if you ask me, the  plan is the  plan. You just need to master all four elements, and confront the Fire Lord before the comet comes.",312,27.0
7841,Aang,"  Oh, yeah, that's great.  No problem, ( I'll just do that. ",312,11.0
7842,Katara," Aang, no one said it's gonna be easy.",312,8.0
7843,Aang,"  Well, it's not even gonna be possible. Where am I supposed to get a firebending teacher?",312,16.0
7844,Katara,  We could look for Jeong Jeong.,312,6.0
7845,Aang," Yeah right,  like we'll ever run into Jeong Jeong again.",312,10.0
7846,Toph,"  Who's - Oh,  never mind. If it's important, I'll find out.",312,11.0
7847,Aang," Oh well, guess we can't come up with anybody. Why don't we  just take a nice tour  around the temple?",312,20.0
7848,Toph,  What's up with him? ,312,4.0
7849,Sokka, There's got  to be someone who can teach him firebending.,312,10.0
7850,Zuko,"  Well, what's your answer?!  Hello,  Zuko here. But I guess  you probably already know me... sort of. Uh...so, the thing is,  I have a lot of firebending experience, and I'm  considered to be pretty good at it.  Well, you've seen me... you know, when I was attacking you?  Uh, yeah...I guess  I should apologize for that. But anyway,  I'm good now.  I mean, I thought I was good before, but now I realize I was bad.  Ugh, but anyway... I think it's time I joined your group, and taught  the Avatar firebending.",312,92.0
7851,Katara," Aang, can we talk about you learning firebending now?",312,9.0
7852,Aang,  What? The wind is too loud in my ears. Check out this loop.,312,13.0
7853,Sokka,"  Aang,  I think we should be making some plans about our future. ",312,12.0
7854,Aang," Ok, we can do that while I show you the giant Pai Sho table.  Oh, you're gonna love the all-day echo chamber.",312,22.0
7855,Toph,  I think that'll have to wait.,312,6.0
7856,Zuko," Hey, I heard you guys flying around down there, so I just thought  I'd wait for you here.   Hello,  Zuko here.",312,21.0
7857,Sokka," Not really, since you've followed us all over the world.",312,10.0
7858,Zuko,"  Right... Well, uh... anyway, what I wanted to tell you about is that I've changed, and I uh,  I'm good now. And, well, I think I should join your group. Oh, and I can teach firebending... to you.  See, I uh...",312,41.0
7859,Toph,  You want to what now?! ,312,5.0
7860,Katara," You can't possibly think that any of us would trust you, can you? I mean, how stupid do you think we are?",312,22.0
7861,Sokka," Yeah, all you've ever done is try to hunt us down  and capture Aang.",312,14.0
7862,Zuko,"  I've done some good things.  I mean, I could've stolen your bison in Ba Sing Se, but I set him free.  That's something.",312,23.0
7863,Toph, Appa  does seem to like him. ,312,6.0
7864,Sokka, He probably just covered himself in honey or something so that Appa would lick him. I'm not  buying it.,312,19.0
7865,Zuko," ( I can understand why you wouldn't trust me, and I know I've made some mistakes  in the past.",312,19.0
7866,Sokka,  Like when you attacked our village?,312,6.0
7867,Katara,  Or when you stole my mother's necklace  and used it to track us down  and capture us?,312,17.0
7868,Zuko,"  Look, I admit I've done some awful things. I was wrong  to try to capture you, and I'm sorry that I attacked the Water Tribe.  And I never should've sent that Fire Nation assassin after you.  I'm gonna try to stop him.",312,42.0
7869,Sokka,"  Wait, you sent  Combustion Man after us?",312,7.0
7870,Zuko,"  Well, that's not his name, but...",312,6.0
7871,Sokka,"  Oh, .  I didn't mean to insult your friend.",312,9.0
7872,Zuko,  Why aren't you saying anything?  You once said you thought we could be  friends.  You know I  have good in me.   He's not my friend!,312,25.0
7873,Aang, There's no way we can trust you after everything you've done.  We'll never let you join us. ,312,17.0
7874,Katara,"  You need to get out of here, now.",312,8.0
7875,Zuko,  I'm trying to explain  that I'm not that person anymore. ,312,10.0
7876,Sokka," Either you leave, or we attack.",312,6.0
7877,Zuko,"  If you won't accept me as a friend,  then maybe you'll take me  as a prisoner.",312,16.0
7878,Katara,"  Get out of here  and don't come back. And if we ever see you again...Well,  we'd better not see you again!(. .   No, we won't!",312,25.0
7879,Zuko," Argh, I can't believe how   I am. I mean,  what was I thinking?  Telling them I sent an assassin after them? Why didn't I just say Azula  did that? They  would've believed that. Stupid!",312,34.0
7880,Katara, Why would he try to fool us like that? ,312,9.0
7881,Sokka," Obviously, he wants to lead us into some kind of trap.",312,11.0
7882,Katara," This is just like when we were in prison together in Ba Sing Se.  He starts talking about his mother,  and making it seem like he's an actual human being with feelings.",312,32.0
7883,Sokka," He wants you  to trust him and feel sorry for him, so you let your guard down,  he strikes. ",312,19.0
7884,Katara,"  The thing is, it worked.  I did feel sorry for him. I felt like he was really confused and hurt.  But obviously when the time came, ( he made his choice, and we paid the price.  We can't trust him.",312,40.0
7885,Aang,  I kind of  have a confession to make.  Remember when you two were sick and I got captured by  Zhao?,312,20.0
7886,Sokka,  And you made us suck on frozen frogs? How could I forget?  I had a wart on the flap that hangs down from the back of my throat for a month!,312,31.0
7887,Katara,"  Sokka,  I looked at it and told you there was nothing there.",312,12.0
7888,Sokka,  I could feel it! It's  throatal flap. ,312,7.0
7889,Aang," Anyway, when Zhao had me chained up, it was   who came in and got me out.  He risked his life to save me. ",312,23.0
7890,Katara," No way,  I'm sure  he only did it  so he could capture you himself.",312,14.0
7891,Sokka," Yeah,  face it Aang. You're nothing but a big prize to him.",312,12.0
7892,Aang, You're probably right.,312,3.0
7893,Katara, And what was  all that crazy stuff about setting Appa free?  What a liar.,312,14.0
7894,Toph,"Actually,  he wasn't lying.",312,4.0
7895,Sokka,"  Oh, hooray. ( In a lifetime of evil, at least  he didn't add animal cruelty to the list. ",312,18.0
7896,Toph,"  I'm just saying that  considering his messed-up family, and how he was raised, he could've turned out a lot worse. ",312,20.0
7897,Katara," You're right,  Toph, let's go find him  and give him a medal.  The ""not as much of a jerk as you could have been"" award.",312,25.0
7898,Toph,"  All I know is that while he was talking to us, he was sincere. Maybe  you're all just letting your hurt feelings keep you from thinking clearly. ",312,27.0
7899,Katara," ( Easy for you to say, you weren't there  when he had us attacked by pirates.",312,16.0
7900,Sokka,  Or when he burned down Kyoshi Island.,312,7.0
7901,Aang, Or when he tried to capture me  at the fire temple. ,312,11.0
7902,Katara, Why would you  even  to defend him?,312,7.0
7903,Toph,"  Because Katara,  you're all ignoring  one crucial fact. Aang needs  a firebending teacher. We can't think  of a  person in the world to do the job.  and you  won't even think  about it?",312,33.0
7904,Aang, I'm not having Zuko as my teacher. ,312,7.0
7905,Sokka," You're darn right  you're not, buddy.",312,6.0
7906,Katara," Well,  I guess that's settled.",312,5.0
7907,Toph,  I'm beginning to wonder who's  the blind one  around here.,312,10.0
7908,Zuko, Who's there?  Stay back.,312,4.0
7909,Toph," You burned my feet!   It's me! style=""mso-spacerun",312,7.0
7910,Zuko,"  I'm sorry, it was a mistake! ",312,6.0
7911,Toph,  Get away  from me!(,312,4.0
7912,Zuko, Let me  help you.  I'm sorry.,312,6.0
7913,Toph," Get  me,  get off me!",312,5.0
7914,Zuko,  I didn't know it was you.  Come back!  Why am I so bad at being good?,312,16.0
7915,Katara,  Has anyone seen Toph?,312,4.0
7916,Sokka, I haven't seen her since she stormed off yesterday.,312,9.0
7917,Haru, Maybe she's just exploring the air temple. There are some pretty fun spots to practice earthbending.,312,16.0
7918,Katara,  I think we should go look for her.,312,8.0
7919,Sokka," Oh, let her have fun with her rocks. I'm in no rush to have her yelling at us again.",312,19.0
7920,The Duke, We can go check for her.,312,6.0
7921,Teo,"  Yeah, I want to ride that tunnel down to the hall of statues again. It'll work a lot better now that I fixed my brakes.",312,25.0
7922,Katara," Toph, what happened?",312,3.0
7923,Toph, My feet got burned.,312,4.0
7924,Katara,"  Oh, no, what happened?",312,4.0
7925,Toph,"  I just told you, my feet got burned.",312,8.0
7926,Katara, I meant how.,312,3.0
7927,Toph," Well, I kind of went to see Zuko last night.",312,10.0
7928,Aang,  You what!?,312,2.0
7929,Katara,  Zuko?,312,1.0
7930,Sokka,  Ugh!,312,1.0
7931,Toph," I just thought he could be helpful to us. And if I talked to him, maybe we could work something out.",312,21.0
7932,Aang, So he attacked you?,312,4.0
7933,Toph," Well, he did and he didn't. It was sort of an accident.",312,12.0
7934,Aang, But he  firebend at you?,312,5.0
7935,Toph, Yes.,312,1.0
7936,Sokka," See, you trusted Zuko and you got burned... literally.",312,9.0
7937,Katara,  It's gonna take a while for your feet to get better. I wish I could've worked on them sooner.,312,19.0
7938,Toph," Yeah, me too.",312,3.0
7939,Sokka, Zuko's clearly too dangerous to be left alone. We're gonna have to go after him.,312,15.0
7940,Aang,"  I hate to go looking for a fight, but you're right. After what he did to Toph, I don't think we have a choice.",312,24.0
7941,Sokka," He's crafty, but we'll find a way to capture him.",312,10.0
7942,Toph,  Maybe just invite him back here. He's already offered himself up as a prisoner once.,312,15.0
7943,Sokka, Yeah... get him to come back and say he'll be our prisoner. Then we'll jump him and  make him our prisoner. He'll never suspect it.,312,25.0
7944,Katara," You are a master of surprise, Sokka.",312,7.0
7945,Toph," Ahh, that's the stuff. Now I know how the rest of you guys feel. Not being able to see with your feet stinks.",312,23.0
7946,Zuko, The mission is off. I'm ordering you to stop!   Stop!  I don't want you hunting the Avatar anymore.,312,18.0
7947,Toph,  He's going to blast this whole place right off the cliff side.,312,12.0
7948,Katara, I can't step out to waterbend at him without getting blown up. And I can't get a good enough angle on him from down here.,312,25.0
7949,Sokka," All right buddy, don't fail me now.   I know how to get an angle on him.",312,16.0
7950,Aang, I can't believe I'm saying this... but thanks Zuko.,312,9.0
7951,Sokka," Hey, and what about me? I did the boomerang thing. ",312,10.0
7952,Zuko," I'm sorry for what I did to you.  It was an accident. Fire can be dangerous and wild. So as a firebender, I need to be more careful and control my bending so I don't hurt people unintentionally.   Listen, I know I didn't explain myself very well yesterday. I've been through a lot in the past few years, and it's been hard. But I'm realizing that I had to go through all those things to learn the truth. I thought I had lost my honor, and that somehow my father could return it to me. But I know now that no one can give you your honor. It's something you earn for yourself, by choosing to do what's right. All I want now is to play my part in ending this war. And I know my destiny is to help you restore balance to the world.",312,146.0
7953,Aang," I think you  supposed to be my firebending teacher. When I first tried to learn firebending, I burned Katara. And after that, I never wanted to firebend again. But now I know you understand how easy it is to hurt the people you love.  I'd like you to teach me.",312,50.0
7954,Zuko, Thank you. I'm so happy you've accepted me into your group.,312,11.0
7955,Aang," Not so fast. I still have to ask my friends if it's ok with them. Toph, you're the one that Zuko burned. What do you think?",312,26.0
7956,Toph,  Go ahead and let him join. It'll give me plenty of time to get back at him for burning my feet.,312,21.0
7957,Aang, Sokka?,312,1.0
7958,Sokka,"  Hey, all I want is to defeat The Fire Lord. If you think this is the way to do it, then I'm all for it.",312,25.0
7959,Aang, Katara?,312,1.0
7960,Katara, I'll go along with whatever  think is right.,312,8.0
7961,Zuko,"  I won't let you down, I promise.",312,7.0
7962,Sokka," So here you go, home sweet home. I guess, you know, for now.  Unpack... lunch soon. Uh...welcome aboard? Yeah.  Ok, this is really, really weird.",312,25.0
7963,Zuko," If I have to, I will spend every day of the rest of my life hunting the Avatar. I know it's my destiny to capture him.",312,26.0
7964,Iroh," You know, Prince Zuko, destiny is a funny thing. You never know how things are going to work out. But if you keep an open mind and an open heart, I promise you will find your own destiny someday.",312,39.0
7965,Katara,"  You might have everyone else here buying your "" But you and I both know you've struggled with doing the right thing in the past.  So let me tell you something right now. You make one step backward, one slip-up, give me one reason to think you might hurt Aang... and you won't have to worry about your destiny anymore. Because I'll make sure your destiny ends right then and there... .",312,72.0
7966,Zuko,"  I know you're nervous,  but remember... firebending in and of itself is  something to fear. ",313,15.0
7967,Aang, Ok. Not something to fear. ,313,5.0
7968,Zuko," Now show me what you've got. Any amount of fire you can make.   But if you don't respect it,  it'll chew you up and spit you out like an angry komodo rhino! ",313,32.0
7969,Aang, Maybe I need a little more instruction. Perhaps a demonstration? ,313,10.0
7970,Zuko,  What was that?! That was the worst firebending I've ever seen!    Good idea. You might want to take a couple steps back.,313,22.0
7971,Aang,"  I thought it was,  nice. ",313,5.0
7972,Zuko,  Why is this happening?!,313,4.0
7973,Aang, Maybe it's the altitude.,313,4.0
7974,Zuko," Just breathe, and...    Yeah, could be. ",313,6.0
7975,Aang, That one kind of felt hot. ,313,6.0
7976,Zuko,  Don't patronize me. You know what it's supposed to look like! ,313,11.0
7977,Aang, Sorry Sifu Hotman.,313,3.0
7978,Zuko,  And stop calling me that! ,313,5.0
7979,Sokka," Hey, . Mind if I watch you two  do your  bending? ",313,11.0
7980,Zuko, Get out of here! ,313,4.0
7981,Sokka," Ok, take it easy.  I was just kidding around.  Jerk bending, still got it. ",313,14.0
7982,Zuko, Listen everybody;  I've got some pretty bad news. I've lost my stuff. ,313,12.0
7983,Toph,  Don't look at me. I didn't touch your stuff. ,313,9.0
7984,Zuko, I'm talking about my firebending. It's gone.,313,7.0
7985,Katara, I'm sorry. I'm just laughing at the irony. You know... how it would have been nice for us if you lost your firebending a long time ago? ,313,27.0
7986,Zuko, Well it's not lost. It's just weaker for some reason.,313,10.0
7987,Katara,  Maybe you're just not as  as you think you are. ,313,10.0
7988,Toph, Ouch. ,313,1.0
7989,Zuko, I bet it's because I changed sides. ,313,7.0
7990,Katara, That's ridiculous. ,313,2.0
7991,Aang," I don't know. Maybe it isn't. Maybe your firebending comes fromrage, and you just don't have enough anger to fuel it the way you used to. ",313,26.0
7992,Sokka,"  So, all we need to do is make Zuko angry... easy enough.",313,12.0
7993,Zuko,"  Ok, cut it out!  Look... even if you're right,  I don't want to rely on hate and anger anymore. There has to be another way.",313,25.0
7994,Toph, You're gonna need to learn to draw your firebending  from a different source. I recommendthe original source. ,313,17.0
7995,Sokka, How's he supposed to do that? By jumping into a volcano? ,313,11.0
7996,Toph,  No. Zuko needs to go back to whatever the original source of firebending is.,313,14.0
7997,Sokka, So is it jumping into a volcano?,313,7.0
7998,Toph,"  One day, when I was little, I ran away and hid in a cave.   I don't know. For earthbending,  the original benders were badgermoles. ",313,24.0
7999,Aang,"  That's amazing, Toph. I learned from the monks, but the original airbenders were the Sky Bison. Maybe you can give me a lesson sometime buddy. ",313,25.0
8000,Zuko," Well, this doesn't help me. The original firebenders were the dragons, and they're extinct. ",313,14.0
8001,Aang," What do you mean? Roku had a dragon, and there were plenty ofdragons when I was a kid.",313,18.0
8002,Zuko,"  Well, they aren't around anymore, ok?",313,6.0
8003,Aang," Ok, ok.  I'm sorry. ",313,4.0
8004,Zuko, But maybe there's another way.  The first people to learn from the dragons were the ancient Sun Warriors. ,313,18.0
8005,Aang,"  Sun Warriors? Well, I know  weren't around when I was a kid. ",313,12.0
8006,Zuko," No, they died off thousands of years ago, but their civilization wasn't too far from where we are now. Maybe we can learn something by poking around their ruins.",313,29.0
8007,Aang," It's like the monks used to tell me. Sometimes, the shadows of the past can be felt by the present.",313,20.0
8008,Sokka,"  So, what?  Maybe you'll pick up some super old Sun Warrior energy just by standing  where they stood 1000 years ago?",313,21.0
8009,Zuko," We've been riding for hours. I don't know why, but I thought this thing would be a lot faster.   More or less. Either I find a new way to firebend, or the Avatar has to find a new teacher. ",313,39.0
8010,Aang," Appa's right, Zuko. In our group, typically we start out our missions with a more upbeat attitude. ",313,17.0
8011,Zuko,  I can't believe this. ,313,4.0
8012,Aang, Don't worry. You'll get the hang of it.,313,8.0
8013,Zuko and Aang, Whoa!,313,1.0
8014,Zuko," Even though these buildings are ancient,  there's something eerily familiar about them. I can tell the Fire Sages' temples are somehow descended from these. ",313,24.0
8015,Aang,"  Zuko, I think the past is trying to kill me.  Ok, we learned something about architecture.  Hopefully, we'll learn something about firebending too. The past can be a great teacher. ",313,30.0
8016,Zuko,"  I can't believe it. This booby trap must be centuries old, and it still works. ",313,15.0
8017,Aang, There's probably a lot more. Maybe this means we shouldn't be here.,313,12.0
8018,Zuko,"  Where's that upbeat attitude you were talking about? Besides, people don't make traps unless they've got something worth protecting. ",313,19.0
8019,Aang, Look. This seems promising.  Though I'm not sure what this tells us about the original source of firebending. ,313,18.0
8020,Zuko, They look pretty angry to me. ,313,6.0
8021,Aang, I thought the dragons were friends with the Sun Warriors. ,313,10.0
8022,Zuko," Well, they had a funny way of showing it.",313,9.0
8023,Aang," Zuko, something happened to the dragons in the last 100 years. Something you're not telling me. ",313,16.0
8024,Zuko," He started the tradition of hunting dragons for glory. They were the ultimate firebenders. And if you could conquer one, your firebending talentswould become legendary, and you'd earn the honorary title ""Dragon"".  The last great dragon was conquered long before I was born,  by my Uncle.  My great-grandfather Sozin happened.",313,50.0
8025,Aang," But I thought your Uncle was, I don't know, good? ",313,10.0
8026,Zuko," He had a complicated past. Family tradition, I guess. Let's just move on.",313,13.0
8027,Aang, It's locked up.,313,3.0
8028,Zuko," Wait.  It's a celestial calendar. Just like the Fire Sages have in their temples. I bet that Sun Stone opens the door, but only when sunlight hits it at just the right angle, on the solstice. ",313,36.0
8029,Aang,  Monkey feathers! The solstice again? We can't wait here that long.,313,11.0
8030,Zuko, No we can't.  But we might be able to speed time up. Let's see if we can outsmart the Sun Stone. ,313,21.0
8031,Aang, Nothing's happening.,313,2.0
8032,Zuko,  Come on...,313,2.0
8033,Aang,"  You know, Zuko, I don't care  what everyone else says about you,  you're pretty smart.",313,15.0
8034,Zuko, Relax. They're just statues.,313,4.0
8035,Aang,"  Zuko, get over here. Iwant you to dance with me.    It says this is something called The Dancing Dragon. ",313,19.0
8036,Zuko,  What?,313,1.0
8037,Aang, Let's follow the steps of the statues.  Just do it. ,313,10.0
8038,Zuko,  This better teach us some really good firebending.,313,8.0
8039,Aang,  Hurray! Wait. What exactly  that? ,313,5.0
8040,Zuko, It's some kind of mystical gem stone. ,313,7.0
8041,Aang," Well, don't touch it! ",313,4.0
8042,Zuko, Why not?,313,2.0
8043,Aang," Remember what happened out there with those spikes  I'm just very suspicious of giant, glowing gems sitting on pedestals.",313,19.0
8044,Zuko, It feels almost alive.,313,4.0
8045,Aang,"  Oh, no, it's another trap! ",313,5.0
8046,Zuko," Ugh, I can't pull free. It's like some kind of glue. ",313,11.0
8047,Aang,"  I can't move. Zuko, do something!",313,6.0
8048,Zuko, Me? I can't move either.,313,5.0
8049,Aang, It stopped. ,313,2.0
8050,Zuko, At least we have air. Maybe if we stay calm we can figure a way out of this.,313,18.0
8051,Aang," You had to pick up the glowing egg, didn't you?",313,10.0
8052,Zuko," At least I made something happen. If it were up to you, we'd neverhave made it pass the courtyard.",313,19.0
8053,Aang,  Help!,313,1.0
8054,Zuko,  are you yelling to? Nobody's lived here for centuries. ,313,9.0
8055,Aang," Well, what do you think we should do?",313,8.0
8056,Zuko, Think about our place in the Universe? ,313,7.0
8057,Sun Warrior Chief," For trying to take our Sun Stone, you must be severely punished!  Who is down there? ",313,16.0
8058,Zuko,  We didn't come here to take your Sun Stone. We came here to find the ancient origin of all firebending.,313,20.0
8059,Ham Gao," Yeah, right. They are obviously thieves, here to steal Sun Warrior treasures. ",313,12.0
8060,Aang," Just hear us out.   Please, I don't normally play this card, but...  I'm the Avatar.",313,15.0
8061,Zuko," My name is Zuko, Crown Prince of the Fire Nation. Or at least, Iused to be. I know my people have distorted the ways of firebending,  to be fueled by anger and rage. But now I want to learn the true way,  the original way. When we came here, I never imagined  the Sun Warrior civilization was secretly alive. I am truly humbled to be in your presence.  Please, teach us. ",313,71.0
8062,Sun Warrior Chief,"  If you wish to learn the ways of the Sun, you must learn them from the masters Ran and Shao.",313,20.0
8063,Aang, Ran and Shao? There are two of them?,313,8.0
8064,Sun Warrior Chief,"  If you're going to see the masters,  you must bring them a piece of the eternal flame.  This fire is the very first one. It was given to Man by the dragons. We have kept it going for thousands of years.    When you present yourselves to them, they will examine you. They'll read your hearts, your souls, and your ancestry.  If they deem you worthy,  they'll teach you. If they don't,  you'll be destroyed on the spot. ",313,77.0
8065,Zuko,  I don't believe it.,313,4.0
8066,Sun Warrior Chief," You will each take a piece of it to the masters,  to show your commitment to the sacred art of firebending.",313,21.0
8067,Aang,"  Um, Mister Sun Chief, sir? Yeah... I'm not a firebender yet. Couldn't my friend here carry my fire for me? ",313,20.0
8068,Sun Warrior Chief," This ritual illustrates the essence of Sun Warriorphilosophy.You must maintain a constant heat.  The flame will go out if you make it too small.  Make it too big, and you might lose control.    No. ",313,34.0
8069,Aang, I'm sorry. I'm just a little nervous.  It's like a little heartbeat.,313,12.0
8070,Sun Warrior Chief," Fire is life, not just destruction. . You will take your flames up there.  The cave of the masters is beneath that rock. ",313,23.0
8071,Zuko, Hurry up.,313,2.0
8072,Aang," I can't. If I walk too fast, myflame will go out. ",313,11.0
8073,Zuko, Your flame's gonna go out because it's too small. You're too timid. Give it more juice.,313,16.0
8074,Aang,  But what if I can't control it?,313,7.0
8075,Zuko, You can do it. I know you can. You're a talented kid.,313,12.0
8076,Sun Warrior Chief,  Facing the judgment of thefirebending masters will be very dangerous for you. Your ancestors  are directly responsible for the dragons' disappearances. The masters might not be so happy to see you.,313,31.0
8077,Ham Gao,  I know I wouldn't be.,313,5.0
8078,Aang,  But once they find out I'm the Avatar...,313,8.0
8079,Sun Warrior Chief, Have you forgotten that you vanished allowing the FireNation to wreak havoc on the world? The decline of the dragons is your burden too. ,313,24.0
8080,Aang, We could turn back now. We've already learned more about fire than we hoped. ,313,14.0
8081,Zuko," No, we're seeing this through to the end. We're gonna meet these masters and find out what's so great about them. ",313,21.0
8082,Aang, What if they judge us and attack us? ,313,8.0
8083,Zuko,"  Bring 'em out.  Well, we're the Fire Prince and the Avatar.  I think we can take these guys in a fight, whoever they are. ",313,24.0
8084,Sun Warrior Chief,  Sound the call.   Chanters! ,313,4.0
8085,Aang,"  Zuko, my fire went out.  What's happening?",313,7.0
8086,Zuko,  What do you want  to do? ,313,6.0
8087,Aang, Give me some of yours. ,313,5.0
8088,Zuko," No, just make your own.",313,5.0
8089,Aang, I can't. ,313,2.0
8090,Zuko, Get some from one of those warriors.  Hurry. Stop cheating off me! ,313,12.0
8091,Aang,  Quit being stingy!,313,3.0
8092,Aang and Zuko, Uh-oh.,313,1.0
8093,Zuko, These are the masters. ,313,4.0
8094,Aang,  You still think we can take 'em?,313,7.0
8095,Zuko, Shh. I never said that.,313,5.0
8096,Ham Gao," Oh, here it comes.  Any moment now... dinner for the masters.",313,11.0
8097,Sun Warrior Chief,"  Quiet, Ham Gao. ",313,3.0
8098,Ham Gao, What?  Everyone's thinking it.,313,4.0
8099,Aang,"  Zuko, I think we're supposed to do The Dragon Dance with them.",313,12.0
8100,Zuko, What? What about this situation that you think they want us to dance? ,313,13.0
8101,Aang," Well, I think they want us to do something. Let's just try it.",313,13.0
8102,Zuko, Fine.,313,1.0
8103,Sun Warrior Chief, Judgment time.,313,2.0
8104,Zuko," Their fire was beautiful. I saw so many colors, colors I've never imagined.   I understand.",313,15.0
8105,Aang, Like firebending harmony.,313,3.0
8106,Sun Warrior Chief," Yes. They judged you, and gave you visions of the meaning of firebending.",313,13.0
8107,Zuko, I can't believe there are still living dragons. My Uncle Iroh said he faced the last dragon and killed it. ,313,20.0
8108,Aang," So, your Uncle lied.",313,4.0
8109,Sun Warrior Chief," Actually,  it wasn't a total lie. Iroh was the last outsider to face the masters. They deemed him worthy and passed the secret onto him as well. ",313,27.0
8110,Zuko," He must have lied to protect them, so no one else would hunt them.",313,14.0
8111,Aang," All this time, I thought firebending was destruction. Since I hurtKatara, I've been too afraid and hesitant. But now I know what it really is... it's energy, and life.",313,29.0
8112,Zuko," Yeah. It's like the Sun,  but inside of you. Do you guys realize this? ",313,14.0
8113,Sun Warrior Chief," Well, our civilization  called the Sun Warriors... so yeah.",313,9.0
8114,Zuko," That's why my firebending was so weak before. Because for so manyyears, hunting you  was my drive... it was my purpose. So when I joined you, I lost sight of my inner fire. But now, I have a new drive. I have to help you  defeat my father and restore balance to the world.",313,54.0
8115,Sun Warrior Chief," Now that you have learned the secrets, and you know about our tribe's existence,  we have no choice but to imprison you here forever.  Just kidding.  But seriously,   tell anyone!",313,30.0
8116,Aang," With this technique the dragons showed us, Zuko and I would be unstoppable. ",313,13.0
8117,Sokka," Yeah, that's a great dance you two learned there.",313,9.0
8118,Zuko,  It's not a dance. It's a firebending form.,313,8.0
8119,Sokka, We'll just tap-dance  our way to victory over the Fire Lord.,313,11.0
8120,Zuko,  It's a sacred form that happens to be thousands of years old!,313,12.0
8121,Katara, Oh yeah? What's your  form called?,313,6.0
8122,Zuko,  The Dancing Dragon. ,313,3.0
8123,Zuko,  No one can make tea like Uncle.  But hopefully I learned a thing or two. Would you like to hear Uncle's favorite tea joke? ,314,24.0
8124,Katara, Sure. ,314,1.0
8125,Aang, I like jokes. ,314,3.0
8126,Toph, Bring it. ,314,2.0
8127,Zuko," Okay.  Well, I can't remember how it starts but the punch line  is, ""Leaf me alone, I'm bushed.""  Well, it's funnier when Uncle tells it. ",314,25.0
8128,Katara, Right. Maybe that's because he remembers  the whole thing. ,314,9.0
8129,Toph, It's nice to get a chance to relax a little.  It hardly ever happens. ,314,14.0
8130,Sokka,"  Hey, can I talk to you for a second? ",314,9.0
8131,Zuko, So  what's up?,314,3.0
8132,Sokka,"  If someone was captured by the Fire Nation, where would they be taken? ",314,13.0
8133,Zuko, What do you mean? Who was captured? ,314,7.0
8134,Sokka," When the invasion plan failed, some of our troops were taken. I just want to know where  they might be. ",314,20.0
8135,Zuko, I can't tell you. ,314,4.0
8136,Sokka, What? Why not? ,314,3.0
8137,Zuko, Trust me. Knowing would just make you feel worse. ,314,9.0
8138,Sokka, It's my Dad. He was captured too. I need to know what I put himthrough. ,314,15.0
8139,Zuko, It's not good Sokka. ,314,4.0
8140,Sokka, Please. ,314,1.0
8141,Zuko,  My guess is...  They were taken to the Boiling Rock. ,314,10.0
8142,Sokka,  What's that? ,314,2.0
8143,Zuko,  The highest security prison in the Fire Nation.  It's on an island in the middle of a boiling lake.  It's inescapable. ,314,21.0
8144,Sokka, So where is this place? ,314,5.0
8145,Zuko, Why do you need to know? What are you planning?,314,10.0
